alpha [mm],fx [mm],fy [mm],l [mm],lh [mm],lr [mm],lv [mm],offset1 [mm],pr [mm],pr2 [mm],w [mm],wr [mm],wu [mm],Diode 1 state,Diode 2 state,Freq [GHz],"dB(S(1,1)) []"
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.445783133,-12.95330982
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.457831325,-7.874102228
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.469879518,-5.194369073
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.481927711,-3.668442575
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.493975904,-2.736204244
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.506024096,-2.117890663
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.518072289,-1.693170674
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.530120482,-1.399377085
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.542168675,-1.188054934
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.554216867,-1.030809173
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.56626506,-0.910338129
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.578313253,-0.815707804
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.590361446,-0.739774598
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.602409639,-0.677729308
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.614457831,-0.626246139
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.626506024,-0.582969303
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.638554217,-0.546194121
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.65060241,-0.514663608
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.662650602,-0.48743558
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.674698795,-0.463793958
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.686746988,-0.443188446
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.698795181,-0.425192855
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.710843373,-0.409475967
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.722891566,-0.395781033
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.734939759,-0.383911385
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.746987952,-0.373720506
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.759036145,-0.365105551
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.771084337,-0.358003647
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.78313253,-0.352390697
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.795180723,-0.348282638
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.807228916,-0.3457394
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.819277108,-0.344872153
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.831325301,-0.345854865
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.843373494,-0.348941855
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.855421687,-0.354494105
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.86746988,-0.363018729
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.879518072,-0.375228922
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.891566265,-0.392136672
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.903614458,-0.415199512
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.915662651,-0.446559315
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.927710843,-0.489443505
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.939759036,-0.548864179
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.951807229,-0.632887846
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.963855422,-0.755050882
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.975903614,-0.939194191
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.987951807,-1.229663231
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3,-1.713829933
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.012048193,-2.572206204
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.024096386,-4.172132782
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.036144578,-6.994174545
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.048192771,-9.090796985
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.060240964,-6.577640811
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.072289157,-4.084550311
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.084337349,-2.690915972
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.096385542,-1.927456278
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.108433735,-1.494360978
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.120481928,-1.247715969
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.13253012,-1.119324068
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.144578313,-1.069450798
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.156626506,-1.052031588
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.168674699,-1.01266082
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.180722892,-0.939573773
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.192771084,-0.863600506
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.204819277,-0.808155698
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.21686747,-0.779881241
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.228915663,-0.779841324
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.240963855,-0.810080294
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.253012048,-0.875070035
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.265060241,-0.97819871
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.277108434,-1.106400285
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.289156627,-1.198667552
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.301204819,-1.15862161
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.313253012,-0.98480434
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.325301205,-0.785615295
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.337349398,-0.631095193
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.34939759,-0.527303626
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.361445783,-0.460359806
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.373493976,-0.417381687
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.385542169,-0.389825124
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.397590361,-0.372474872
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.409638554,-0.36219797
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.421686747,-0.357108575
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.43373494,-0.356074343
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.445783133,-0.35843386
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.457831325,-0.36383608
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.469879518,-0.372150286
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.481927711,-0.383418293
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.493975904,-0.397833854
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.506024096,-0.415741803
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.518072289,-0.437654198
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.530120482,-0.464284162
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.542168675,-0.496601332
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.554216867,-0.535916732
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.56626506,-0.584010428
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.578313253,-0.643324095
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.590361446,-0.717255181
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.602409639,-0.810614157
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.614457831,-0.930349701
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.626506024,-1.086723368
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.638554217,-1.295251376
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.65060241,-1.579967189
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.662650602,-1.978935494
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.674698795,-2.553385031
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.686746988,-3.401466649
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.698795181,-4.671470632
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.710843373,-6.529466532
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.722891566,-8.822166435
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.734939759,-9.927136602
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.746987952,-8.417545289
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.759036145,-6.30645988
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.771084337,-4.717257043
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.78313253,-3.65222115
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.795180723,-2.951540706
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.807228916,-2.490968204
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.819277108,-2.191012001
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.831325301,-2.003114714
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.843373494,-1.898228729
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.855421687,-1.85967788
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.86746988,-1.879069167
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.879518072,-1.954135148
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.891566265,-2.087833006
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.903614458,-2.288369721
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.915662651,-2.570063328
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.927710843,-2.955143631
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.939759036,-3.476798552
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.951807229,-4.184052525
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.963855422,-5.149532216
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.975903614,-6.481949777
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.987951807,-8.345147224
0.983,22.53,9.1,62.30769231,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,4,-10.96816552
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1,-0.118505934
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.012048193,-0.117375667
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.024096386,-0.116442395
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.036144578,-0.115703481
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.048192771,-0.115157038
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.060240964,-0.114801951
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.072289157,-0.114637915
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.084337349,-0.114665478
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.096385542,-0.114886099
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.108433735,-0.115302224
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.120481928,-0.11591738
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.13253012,-0.116736305
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.144578313,-0.117765114
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.156626506,-0.119011531
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.168674699,-0.120485199
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.180722892,-0.122198122
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.192771084,-0.124165293
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.204819277,-0.126405629
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.21686747,-0.128943399
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.228915663,-0.13181047
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.240963855,-0.13505002
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.253012048,-0.138722903
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.265060241,-0.142919178
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.277108434,-0.147780192
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.289156627,-0.153543866
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.301204819,-0.16064522
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.313253012,-0.169961242
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.325301205,-0.183472301
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.337349398,-0.206202286
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.34939759,-0.250998084
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.361445783,-0.323628362
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.373493976,-0.314384868
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.385542169,-0.25785113
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.397590361,-0.234910706
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.409638554,-0.230383285
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.421686747,-0.233728074
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.43373494,-0.241084074
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.445783133,-0.250994411
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.457831325,-0.262888711
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.469879518,-0.276568049
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.481927711,-0.292013878
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.493975904,-0.309311249
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.506024096,-0.328617067
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.518072289,-0.3501483
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.530120482,-0.37418036
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.542168675,-0.401051712
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.554216867,-0.431173297
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.56626506,-0.465042595
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.578313253,-0.503262996
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.590361446,-0.546569813
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.602409639,-0.595865131
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.614457831,-0.652264817
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.626506024,-0.71716271
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.638554217,-0.792319702
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.65060241,-0.879989792
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.662650602,-0.983102568
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.674698795,-1.105534529
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.686746988,-1.252525082
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.698795181,-1.431337508
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.710843373,-1.652353173
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.722891566,-1.930970369
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.734939759,-2.291081699
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.746987952,-2.771844011
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.759036145,-3.441806974
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.771084337,-4.43086532
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.78313253,-6.010187324
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.795180723,-8.827922655
0.983,22.53,9.1,62.82051282,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.807228916,-14.96740944
