alpha [mm],fx [mm],fy [mm],l [mm],lh [mm],lr [mm],lv [mm],offset1 [mm],pr [mm],pr2 [mm],w [mm],wr [mm],wu [mm],Diode 1 state,Diode 2 state,Freq [GHz],"dB(S(1,1)) []"
0.983,22.53,0,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.481927711,-0.729186065
0.983,22.53,0,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.493975904,-0.711350619
0.983,22.53,0,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.506024096,-0.701755996
0.983,22.53,0,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.518072289,-0.698313067
0.983,22.53,0,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.530120482,-0.699664169
0.983,22.53,0,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.542168675,-0.704919766
0.983,22.53,0,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.554216867,-0.713500705
0.983,22.53,0,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.56626506,-0.725042234
0.983,22.53,0,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.578313253,-0.739335214
0.983,22.53,0,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.590361446,-0.756290627
0.983,22.53,0,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.602409639,-0.77591944
0.983,22.53,0,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.614457831,-0.79832343
0.983,22.53,0,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.626506024,-0.823694706
0.983,22.53,0,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.638554217,-0.85232319
0.983,22.53,0,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.65060241,-0.884612547
0.983,22.53,0,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.662650602,-0.921106284
0.983,22.53,0,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.674698795,-0.962527286
0.983,22.53,0,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.686746988,-1.0098362
0.983,22.53,0,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.698795181,-1.064317347
0.983,22.53,0,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.710843373,-1.127706073
0.983,22.53,0,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.722891566,-1.202379974
0.983,22.53,0,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.734939759,-1.291650682
0.983,22.53,0,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.746987952,-1.400217075
0.983,22.53,0,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.759036145,-1.53488195
0.983,22.53,0,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.771084337,-1.705703821
0.983,22.53,0,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.78313253,-1.927868265
0.983,22.53,0,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.795180723,-2.224722516
0.983,22.53,0,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.807228916,-2.632537262
0.983,22.53,0,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.819277108,-3.207128041
0.983,22.53,0,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.831325301,-4.029187645
0.983,22.53,0,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.843373494,-5.190017182
0.983,22.53,0,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.855421687,-6.684682876
0.983,22.53,0,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.86746988,-8.05917273
0.983,22.53,0,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.879518072,-8.269255651
0.983,22.53,0,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.891566265,-7.218046883
0.983,22.53,0,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.903614458,-5.920266228
0.983,22.53,0,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.915662651,-4.891440941
0.983,22.53,0,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.927710843,-4.172524042
0.983,22.53,0,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.939759036,-3.690011919
0.983,22.53,0,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.951807229,-3.372529181
0.983,22.53,0,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.963855422,-3.169173387
0.983,22.53,0,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.975903614,-3.046273356
0.983,22.53,0,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,3.987951807,-2.981919725
0.983,22.53,0,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,4,-2.961819895
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1,-0.131861337
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.012048193,-0.130362413
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.024096386,-0.129115134
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.036144578,-0.128106869
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.048192771,-0.127326704
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.060240964,-0.126765285
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.072289157,-0.12641468
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.084337349,-0.126268274
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.096385542,-0.126320674
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.108433735,-0.126567635
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.120481928,-0.127005999
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.13253012,-0.127633655
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.144578313,-0.128449503
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.156626506,-0.129453436
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.168674699,-0.130646335
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.180722892,-0.132030077
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.192771084,-0.133607557
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.204819277,-0.135382722
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.21686747,-0.137360635
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.228915663,-0.139547545
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.240963855,-0.141951007
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.253012048,-0.144580023
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.265060241,-0.147445256
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.277108434,-0.150559317
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.289156627,-0.153937188
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.301204819,-0.15759685
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.313253012,-0.161560263
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.325301205,-0.165854953
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.337349398,-0.170516739
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.34939759,-0.175594666
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.361445783,-0.181160525
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.373493976,-0.187328631
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.385542169,-0.194300588
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.397590361,-0.202477464
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.409638554,-0.212776957
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.421686747,-0.227651562
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.43373494,-0.254402764
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.445783133,-0.304380689
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.457831325,-0.315497406
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.469879518,-0.286945937
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.481927711,-0.278781715
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.493975904,-0.282163168
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.506024096,-0.290641529
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.518072289,-0.301977637
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.530120482,-0.315378873
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.542168675,-0.330577882
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.554216867,-0.34753097
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.56626506,-0.366309135
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.578313253,-0.387055937
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.590361446,-0.409971755
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.602409639,-0.435310079
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.614457831,-0.463380412
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.626506024,-0.494555757
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.638554217,-0.529284232
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.65060241,-0.568105181
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.662650602,-0.611670822
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.674698795,-0.66077519
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.686746988,-0.716393084
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.698795181,-0.779733118
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.710843373,-0.852311227
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.722891566,-0.936054597
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.734939759,-1.033452127
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.746987952,-1.147778379
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.759036145,-1.283437665
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.771084337,-1.446512413
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.78313253,-1.645674572
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.795180723,-1.893774954
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.807228916,-2.210771022
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.819277108,-2.629468375
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.831325301,-3.207612534
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.843373494,-4.055531042
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.855421687,-5.405810091
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.86746988,-7.814325159
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.879518072,-12.91992701
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.891566265,-23.21543811
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.903614458,-12.62080743
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.915662651,-8.652067112
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.927710843,-7.188430056
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.939759036,-6.679555525
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.951807229,-6.51470332
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.963855422,-6.394169459
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.975903614,-6.170136165
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,1.987951807,-5.802271352
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2,-5.322339402
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.012048193,-4.789553565
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.024096386,-4.256905881
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.036144578,-3.758571346
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.048192771,-3.311203679
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.060240964,-2.919610868
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.072289157,-2.581971278
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.084337349,-2.293368626
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.096385542,-2.047852653
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.108433735,-1.839515235
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.120481928,-1.662986667
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.13253012,-1.513617376
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.144578313,-1.387501874
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.156626506,-1.281432051
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.168674699,-1.192826115
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.180722892,-1.119656719
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.192771084,-1.060389868
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.204819277,-1.013940278
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.21686747,-0.979646487
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.228915663,-0.95726872
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.240963855,-0.947013698
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.253012048,-0.94959317
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.265060241,-0.966327192
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.277108434,-0.999309979
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.289156627,-1.051666919
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.301204819,-1.127948717
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.313253012,-1.234736995
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.325301205,-1.381582299
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.337349398,-1.582472396
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.34939759,-1.858154069
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.361445783,-2.23982934
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.373493976,-2.775034767
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.385542169,-3.536843948
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.397590361,-4.637522415
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.409638554,-6.244911322
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.421686747,-8.574370005
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.43373494,-11.60853344
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.445783133,-13.37589293
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.457831325,-11.33221853
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.469879518,-8.540093821
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.481927711,-6.458015431
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.493975904,-5.009461703
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.506024096,-3.989798463
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.518072289,-3.254207022
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.530120482,-2.713416922
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.542168675,-2.307130551
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.554216867,-1.995703208
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.56626506,-1.752609313
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.578313253,-1.559755506
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.590361446,-1.404558672
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.602409639,-1.278102974
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.614457831,-1.173959301
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.626506024,-1.087416091
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.638554217,-1.014969447
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.65060241,-0.953979385
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.662650602,-0.90243434
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.674698795,-0.858787431
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.686746988,-0.821841107
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.698795181,-0.790664979
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.710843373,-0.76453683
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.722891566,-0.742900123
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.734939759,-0.725333531
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.746987952,-0.71152949
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.759036145,-0.701279783
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.771084337,-0.694466917
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.78313253,-0.691060613
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.795180723,-0.691119227
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.807228916,-0.694796402
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.819277108,-0.70235377
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.831325301,-0.714181229
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.843373494,-0.730827232
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.855421687,-0.753042935
0.983,22.53,0.256410256,58.56,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,0,2.86746988,-0.781846141
